gen	best_of_gen	nevals	avg    	std    	min  	max  
14 	10764      	41    	13222.7	2405.8 	10764	19679
15 	10764      	41    	13248.1	2347   	10764	19264
16 	10764      	29    	12318.2	2161.04	10764	19763
17 	10764      	35    	12591.1	2161.41	10764	17207
18 	10764      	32    	12811.4	2389.23	10764	18120
19 	10764      	34    	12733.6	2284.92	10710	18399
20 	10764      	42    	13319.7	2627.66	10710	19693
run 7: 10764.00 12 518
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	13827      	50    	21359.4	3030.63	13827	28912
1  	12893      	38    	19014.4	2722.37	12893	23450
2  	10764      	33    	16826.5	2829.41	10764	23078
3  	10764      	40    	14880.8	2397.23	10764	21118
4  	10764      	36    	14011.4	1957.83	10764	18305
5  	10710      	39    	13857.1	2460.52	10710	21102
6  	10710      	30    	13507.3	2477.27	10710	18230
7  	10710      	37    	12904  	2371.35	10710	20971
8  	10710      	29    	11950.2	1723.32	10710	18354
9  	10710      	40    	12868.6	2520.96	10710	19149
10 	10710      	41    	12444.3	2225.67	10710	17751
11 	10710      	39    	13148.1	2130.1 	10710	17814
12 	10710      	38    	13239.1	2443   	10710	19038
13 	10710      	34    	13079.3	2316.05	10710	17786
14 	10710      	34    	12787.8	2334.29	10710	18644
15 	10710      	35    	12642.7	2182.26	10710	22355
16 	10710      	36    	12373.4	2163.23	10710	18034
17 	10710      	36    	12405.7	1996.22	10710	18335
18 	10710      	37    	12710.4	2110.14	10710	17257
19 	10710      	32    	12984.9	2517.82	10710	21618
20 	10710      	34    	12903.7	2455.53	10710	19742
run 8: 10710.00 15 477
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15556      	50    	20937.3	2786.84	15556	26615
1  	11410      	39    	18325.4	2456.2 	11410	24269
2  	11410      	38    	16820.6	3039.18	11410	23546
3  	10710      	43    	14854  	2900.71	10710	21464
4  	10710      	35    	13898.7	2905.95	10710	20598
5  	10710      	43    	13730.5	2528.06	10710	19670
6  	10710      	40    	13418.6	2366.49	10710	18970
7  	10710      	39    	13173.3	2409.24	10710	18853
8  	10710      	39    	13612  	2847.45	10710	21446
9  	10710      	36    	13044.8	2211.91	10710	19594
10 	10710      	37    	12968.7	2354.07	10710	18823
11 	10710      	38    	12878.8	2002.48	10710	17937
12 	10710      	34    	12971.9	2447.92	10710	19065
13 	10710      	40    	13174.9	2244.53	10710	18120
14 	10710      	36    	12471.7	2040.29	10710	18884
15 	10710      	43    	13394.9	2585.22	10710	19293
16 	10710      	38    	13344.7	2337.94	10710	17903
17 	10710      	40    	13329.7	2630.83	10710	18947
18 	10710      	36    	12860.7	2425.38	10710	18446
19 	10710      	36    	12855.1	2274.43	10710	18446
20 	10710      	32    	12683.7	2231.06	10710	17851
run 9: 10710.00 19 497
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15970      	50    	21340.6	2703.26	15970	27727
1  	11272      	35    	19134.9	2447.51	11272	23973
2  	10467      	35    	16287.3	2906.31	10467	21953
3  	10045      	41    	15250  	2822.84	10045	21809
4  	9843       	36    	13980.6	2550.21	9843 	20781
5  	9843       	36    	12663.2	2597.8 	9843 	19101
6  	9843       	35    	12467.1	2421.34	9843 	17083
7  	9843       	41    	12044.4	2453.57	9843 	18486
8  	9843       	41    	13042.1	2420.78	9843 	17924
9  	9843       	34    	12376.4	2358.22	9843 	17520
10 	9843       	35    	12796.6	2711.61	9843 	18021
11 	9843       	36    	12144  	2717.11	9843 	19454
12 	9843       	35    	12199.4	2525.44	9843 	18557
13 	9843       	41    	11897.3	2115.07	9843 	16693
14 	9843       	39    	11870.3	2478.82	9843 	18237
15 	9790       	37    	11753.8	2420.11	9790 	18616
16 	9790       	40    	11884.7	2421.94	9790 	17889
17 	9790       	37    	12380.4	2716.66	9790 	18692
18 	9790       	36    	12215.5	2632.53	9790 	17820
19 	9790       	35    	12641.5	2781.23	9790 	19034
20 	9790       	34    	11881.3	2117.69	9790 	16559
run 0: 9790.00 2 490
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	16194      	50    	21053.3	2453.55	16194	27544
1  	14941      	36    	18737.8	1817.31	14941	22881
2  	10506      	32    	17192.8	2194.98	10506	24161
3  	10506      	41    	16057.4	2424.67	10506	21730
4  	10506      	35    	14981.5	2657.35	10506	20780
5  	10467      	34    	14118.9	2953.67	10467	20465
6  	9361       	43    	12608.3	2312.54	9361 	20393
7  	9361       	37    	12634.9	2432.94	9361 	17644
8  	9361       	37    	12323.8	2436.73	9361 	18244
9  	9361       	41    	12406.8	2094.58	9361 	17977
10 	9361       	33    	12544.3	2406.78	9361 	19554
11 	9361       	37    	12759.4	2505.34	9361 	19431
12 	9361       	38    	12450.5	2642.94	9361 	19179
13 	9361       	35    	12124.3	2512.81	9361 	19572
14 	9361       	36    	12275  	2862.53	9361 	18188
15 	9361       	43    	12855.4	2877.92	9361 	19151
16 	9361       	38    	11824.1	2526.09	9361 	19586
17 	9361       	39    	11954  	2524.97	9361 	18865
18 	9361       	37    	11813  	2223.1 	9361 	16551
19 	9361       	34    	11974.4	2593.31	9361 	18508
20 	9361       	34    	11746  	2372.22	9361 	16241
run 1: 9361.00 15 497
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	16131      	50    	21263	2478.64	16131	27265
1  	9459       	40    	19095.2	2899.89	9459 	27454
2  	9459       	40    	16739.3	2779.68	9459 	21800
3  	9459       	37    	15520.8	3009.28	9459 	23304
4  	9459       	34    	14458.3	3125.07	9459 	24190
5  	9459       	31    	12381.2	2410.46	9459 	19572
6  	9459       	35    	12002.2	2511.85	9459 	18023
7  	9459       	39    	12039.4	2346.09	9459 	17763
8  	9459       	35    	11736.2	2422.45	9361 	17812
9  	9459       	37    	12112.2	2701.38	9361 	18990
10 	9459       	37    	12097.3	2703.07	9361 	20468
11 	9361       	41    	11945.2	2327.07	9361 	18094
12 	9361       	41    	11922.1	2750.06	9361 	20615
13 	9361       	33    	11900.8	2602.96	9361 	18418
14 	9361       	41    	11578.4	2574.47	9361 	18617
15 	9361       	35    	11743  	2788.07	9361 	18608
16 	9361       	38    	11536.8	2976.4 	9361 	19715
17 	9361       	34    	11068.5	2192.31	9361 	16460
18 	9361       	42    	11577.5	2857.46	9361 	19065
19 	9361       	41    	11574.3	2587.91	9361 	16606
20 	9361       	37    	11734.8	2454.95	9361 	17461
run 2: 9361.00 13 496
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	15455      	50    	20737	2364.31	15455	26931
1  	13877      	36    	18757.3	2308.05	13877	23271
2  	13174      	36    	16989.7	1772.79	13174	20731
3  	11972      	42    	15779.1	2004.19	11972	21166
4  	9361       	34    	14675.7	2348.38	9361 	22194
5  	9361       	35    	13723.9	2276.72	9361 	18656
6  	9361       	41    	13793.7	2493.91	9361 	18948
7  	9361       	41    	12840.4	2715.28	9361 	19167
8  	9361       	35    	11863.7	2657.74	9361 	17957
9  	9361       	38    	12020.4	2692.55	9361 	18026
10 	9361       	39    	11748.3	2491.98	9361 	17487
11 	9361       	41    	12262.3	2556.07	9361 	20362
12 	9361       	45    	12332.1	2949.75	9361 	19495
13 	9361       	35    	11312.9	2135.11	9361 	17216
14 	9361       	38    	12075.1	2550.1 	9361 	16860
15 	9361       	32    	11631.4	2463.33	9361 	18857
16 	9361       	41    	12034.2	2575.2 	9361 	17318
17 	9361       	45    	11742.3	2393.07	9361 	19319
18 	9361       	37    	11825.2	2705.16	9361 	18060
19 	9361       	41    	11676.5	2648.93	9361 	17692
20 	9361       	35    	11291  	2498.46	9361 	17633
run 3: 9361.00 16 510
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	16053      	50    	21248.5	2511.29	16053	27396
1  	10064      	37    	18513.1	2680.29	10064	23951
2  	10064      	32    	15945.5	2770.95	10064	21334
3  	10064      	37    	14756.2	2698.96	9843 	19938
4  	10064      	31    	13157.9	2618.76	9843 	19018
5  	10064      	38    	12156.8	2210.66	9843 	17805
6  	10064      	43    	12491.6	2719.68	9843 	20702
7  	10064      	42    	12263.5	2998.07	9843 	22470
8  	10064      	38    	12294.4	2263.49	9843 	17355
9  	9361       	39    	12331  	2872.34	9361 	19055
10 	9361       	41    	12588.1	2797.14	9361 	19137
11 	9361       	39    	12997.9	2754.49	9361 	18286
12 	9361       	33    	12104.8	2420.53	9361 	19523
13 	9361       	42    	12840.6	2547.62	9361 	18910
14 	9361       	39    	12644.6	2830.24	9361 	19699
15 	9361       	38    	12811.9	2831.82	9361 	21178
16 	9361       	42    	12931.4	2650.85	9361 	17817
17 	9361       	38    	12676.3	2561.37	9361 	17811
18 	9361       	35    	12199.4	2712.24	9361 	17871
19 	9361       	36    	12019.3	2683.13	9361 	19273
20 	9361       	29    	11591.8	2844.96	9361 	18975
run 4: 9361.00 2 511
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	16122      	50    	20838.7	2463.58	16122	26837
1  	9790       	32    	18704.5	2370.06	9790 	22743
2  	9790       	36    	16977.2	3093.81	9790 	22100
3  	9790       	33    	14977  	2654.07	9790 	21785
4  	9790       	39    	14304.4	2494.59	9790 	19432
5  	9706       	40    	13055.6	2391.19	9706 	17462
6  	9706       	40    	13146.9	2968.04	9706 	21021
7  	9706       	41    	12850.3	2386.46	9706 	17824
8  	9706       	28    	12383.2	2522.8 	9706 	18626
9  	9361       	35    	11756.3	2324.48	9361 	18395
10 	9361       	36    	11940.8	2580.95	9361 	17215
11 	9361       	39    	11874.1	2449.06	9361 	17826
12 	9361       	37    	12290.1	2713.86	9361 	19040
13 	9361       	41    	12155.7	2486.44	9361 	17989
14 	9361       	35    	12197  	2435.67	9361 	18775
15 	9361       	40    	12189.3	2511.16	9361 	19567
16 	9361       	38    	12004.1	2614.05	9361 	17601
17 	9361       	39    	12129.9	2932.87	9361 	21334
18 	9361       	45    	12313.9	2227.85	9361 	18724
19 	9361       	28    	12019.2	2822.33	9361 	17873
20 	9361       	36    	12097.4	3050.35	9361 	20479
run 5: 9361.00 14 495
gen	best_of_gen	nevals	avg    	std   	min  	max  
0  	17421      	50    	21399.3	2094.7	17421	25845
1  	15252      	30    	19623.4	1796.45	15252	24529
2  	11023      	38    	18295.3	2284.89	11023	23171
3  	10467      	37    	16668  	2491.74	10467	23544
4  	9735       	44    	15591.5	2936.88	9735 	23028
5  	9735       	37    	14025.8	2716.86	9735 	19939
6  	9735       	34    	13069.8	2382.67	9735 	19390
7  	9735       	33    	12285.6	2367.93	9735 	18069
8  	9735       	35    	12125  	2385.41	9735 	18135
9  	9735       	41    	12757.8	2799.46	9735 	19262
10 	9735       	33    	12324.6	2867.1 	9735 	19758
11 	9735       	42    	12776.7	2591.27	9735 	18617
12 	9735       	38    	12186.6	2424.43	9735 	16953
13 	9735       	38    	12256.4	2375.77	9735 	18160
14 	9735       	36    	12494.2	2600.76	9735 	20242
15 	9735       	41    	12924.9	2475.65	9735 	17797
16 	9735       	35    	12543.6	2351.67	9735 	17729
17 	9735       	35    	12569  	2852.63	9735 	20689
18 	9735       	33    	11780.3	2488.7 	9735 	17867
19 	9735       	44    	12484.8	2775.45	9735 	20631
20 	9735       	41    	12363.8	2657.85	9735 	17943
run 6: 9735.00 6 510
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15074      	50    	21003.3	2242.57	15074	25205
1  	9790       	40    	17796.4	3462.88	9790 	23811
2  	9790       	38    	15658.9	3514.14	9790 	22232
3  	9790       	34    	14149.4	2870.98	9790 	20685
4  	9361       	39    	13204  	2400.04	9361 	19848
5  	9361       	41    	12609  	2352.66	9361 	17755
6  	9361       	39    	12220.6	2159.93	9361 	17861
7  	9361       	43    	12640.6	2607.36	9361 	18416
8  	9361       	39    	11782.8	2255.86	9361 	18135
9  	9361       	38    	12082.5	2404.74	9361 	18892
10 	9361       	39    	12056.2	2682.01	9361 	20584
11 	9361       	36    	12065.4	2374.05	9361 	17548
12 	9361       	38    	11418.4	2112.89	9361 	16777
13 	9361       	38    	11975.9	2451.89	9361 	18319
14 	9361       	42    	12273.1	2850.51	9361 	19621
15 	9361       	34    	11812.7	2480.3 	9361 	17912
16 	9361       	29    	11345.6	2338.9 	9361 	17550
17 	9361       	37    	11058  	2119.52	9361 	19827
18 	9361       	38    	11838.3	2412.68	9361 	17378
19 	9361       	39    	11276.1	2509.17	9361 	20324
20 	9361       	42    	11751.5	2448.44	9361 	18089
run 7: 9361.00 9 482
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	13326      	50    	20976.6	3113.47	13326	28665
1  	11922      	37    	18492.5	2884.54	11922	26206
2  	10790      	34    	16401  	2293.81	10790	20644
3  	9361       	39    	15130.5	2494.98	9361 	21688
4  	9361       	37    	14023.7	2451.24	9361 	19700
5  	9361       	40    	12777  	2500.24	9361 	21057
6  	9361       	35    	12601.1	2460.71	9361 	19382
7  	9361       	38    	12699.7	2824.02	9361 	18820
8  	9361       	38    	11472.8	2106.03	9361 	17844
9  	9361       	35    	11722.7	2579.93	9361 	20269
10 	9361       	32    	11517.3	2552.35	9361 	17954
11 	9361       	43    	12502.9	2495.03	9361 	16393
12 	9361       	36    	12190.4	2597.03	9361 	19747
13 	9361       	33    	11872  	2343.63	9361 	17213
14 	9361       	41    	11738.5	2819.43	9361 	18565
15 	9361       	35    	11526.8	2202.4 	9361 	19429
16 	9361       	39    	11742.5	2565.32	9361 	17833
17 	9361       	36    	11195.4	2240.89	9361 	16322
18 	9361       	40    	11781.2	2790.81	9361 	17343
19 	9361       	31    	11727.9	2378.48	9361 	18872
20 	9361       	35    	12065.2	2443.31	9361 	17692
run 8: 9361.00 14 507
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	15452      	50    	20684.2	2792.76	15452	26323
1  	12055      	38    	18448.3	2124.94	12055	24191
2  	9943       	38    	16895.6	2704.65	9943 	21530
3  	9921       	37    	15647.5	3013.63	9921 	22157
4  	9361       	35    	14777.9	3442.57	9361 	22643
5  	9361       	37    	12897.1	2767.09	9361 	19950
6  	9361       	31    	11871.2	1963.06	9361 	17397
7  	9361       	41    	12745.1	2422   	9361 	17493
8  	9361       	35    	11879.4	2200.26	9361 	17111
9  	9361       	38    	11899.4	2260.81	9361 	18057
10 	9361       	38    	12196  	3129.1 	9361 	19564
11 	9361       	35    	11497.5	2153.33	9361 	17054
12 	9361       	38    	12505.2	2628.47	9361 	18103
13 	9361       	41    	12137.7	2862.4 	9361 	22355
14 	9361       	41    	11870.9	2512.26	9361 	17543
15 	9361       	42    	11591.8	2279.98	9361 	16472
16 	9361       	42    	11897.5	2095.7 	9361 	16393
17 	9361       	42    	12504.4	2664.9 	9361 	19270
18 	9361       	32    	11449.2	2660.41	9361 	19214
19 	9361       	37    	11565.6	2705.11	9361 	18195
20 	9361       	34    	11240.9	2070.13	9361 	15495
run 9: 9361.00 13 514
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	6288       	50    	9620.58	2025.31	6288	15745
1  	6161       	39    	8940.86	2089.69	6161	15627
2  	6161       	36    	8050.16	1554.97	6161	12188
3  	6161       	30    	7362.22	1042.88	6161	10465
4  	6161       	33    	7483.66	1214.23	6161	10396
5  	6161       	39    	7166.04	942.767	6161	9644 
6  	6161       	41    	7188.62	1049.66	6161	10490
7  	6161       	34    	7210.9 	1402.15	6161	12690
8  	6161       	36    	7066.84	1037.1 	6161	9676 
9  	6161       	35    	7165.16	1209.01	6161	10659
10 	6161       	36    	7181.42	1397.4 	6161	11326
11 	6161       	39    	7064.36	1270.95	6161	9911 
12 	6161       	40    	7016.94	1124.96	6161	10964
13 	6161       	37    	7327.06	1154.03	6161	9910 
14 	6161       	41    	7583.72	1386.58	6161	11006
15 	6161       	40    	7239.92	1093.52	6161	9550 
16 	6161       	36    	6841.74	1001.01	6161	9910 
17 	6161       	36    	7322.88	1245.69	6161	10105
18 	6161       	34    	6689.7 	793.301	6161	9209 
19 	6161       	37    	7058.78	1194.52	6161	10370
20 	6161       	40    	7114.44	1050.05	6161	10370
run 0: 6161.00 85 505
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	6288       	50    	10583.9	2185.25	6288	14892
1  	6165       	40    	8895.24	1839.79	6165	14960
2  	6165       	37    	8129.86	1547.25	6165	12333
3  	6165       	35    	7605.12	1230.25	6165	10770
4  	6161       	37    	7443   	1269.12	6161	10860
5  	6161       	35    	7388.64	1274.67	6161	11092
6  	6161       	31    	7370.9 	1414.17	6161	11917
7  	6161       	44    	7266.12	1186.06	6161	10770
8  	6161       	39    	7438.44	1169.3 	6161	10105
9  	6161       	38    	7233.04	1258.59	6161	10370
10 	6161       	36    	7277.68	1268.74	6161	10860
11 	6161       	40    	7499.86	1436.75	6161	12008
12 	6161       	33    	7143.56	1187.21	6161	10465
13 	6161       	35    	7156.94	1251.5 	6161	10105
14 	6161       	34    	6910.04	1069.26	6161	9910 
15 	6161       	38    	7094.68	1230.26	6161	9911 
16 	6161       	39    	7015.74	978.95 	6161	10370
17 	6161       	33    	7043.24	1096.53	6161	9911 
18 	6161       	43    	6968.46	1093.07	6161	9781 
19 	6161       	37    	6915.32	1140.09	6161	10370
20 	6161       	39    	7328.52	1270.11	6161	10370
run 1: 6161.00 89 488
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	6902       	50    	9814.86	1748.89	6902	15212
1  	6902       	33    	8814.36	1524.1 	6902	13608
2  	6356       	31    	8487.4 	1395.76	6356	12333
3  	6165       	42    	8106.16	1334.75	6165	11092
4  	6165       	39    	7708.04	1065.22	6165	10860
5  	6161       	42    	7827.94	1460.35	6161	12722
6  	6161       	41    	7404.18	1475.55	6161	11863
7  	6161       	37    	7505.46	1479.6 	6161	11021
8  	6161       	42    	7315.48	1375.36	6161	11006
9  	6161       	34    	7582.8 	1780.63	6161	12188
10 	6161       	43    	7475.46	1582.65	6161	11505
11 	6161       	35    	7209.7 	1298   	6161	10258
12 	6161       	36    	7444.68	1591.57	6161	13191
13 	6161       	39    	7248.4 	1266.94	6161	11281
14 	6161       	34    	7387.44	1375.08	6161	11406
15 	6161       	38    	7190.1 	1129.02	6161	10105
16 	6161       	39    	7216.38	1180.21	6161	9911 
17 	6161       	37    	7093.96	1079.88	6161	10370
18 	6161       	31    	6956.12	1167.61	6161	10490
19 	6161       	39    	7509.02	1330.08	6161	10107
20 	6161       	34    	7019.36	1105.65	6161	10659
run 2: 6161.00 84 489
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	6507       	50    	10320.9	2276.39	6507	16086
1  	6242       	43    	8905.9 	1467.37	6242	12835
2  	6242       	43    	8370.68	1641.74	6242	12521
3  	6165       	36    	7792.66	1253.09	6165	10465
